problemName,vehicleFileID,numUAVs,UAVSpeedType,numTrucks,numCustomers,timestamp,ofv,totalTime,numUAVcust,numTruckCust,waitingTruck,waitingUAV
20191230T161653345275,104,4,maximum,-1,100, 2019-12-31 06:32:11,19816.1322,159.60041,29,71,2760.032385,4484.048518
20191230T162058887701,101,1,maximum,-1,100, 2019-12-31 06:34:53,22570.3554,360.216761,6,94,711.660262,561.908858
20191230T162058887701,101,2,maximum,-1,100, 2019-12-31 06:40:54,20685.6758,359.817845,20,80,2347.880182,4322.37607
20191230T162058887701,101,3,maximum,-1,100, 2020-01-02 12:23:07,20014.64493,513.834135,26,74,3253.588946,5444.775882
20191230T162058887701,101,4,maximum,-1,100, 2019-12-31 06:49:53,19105.49597,655.246348,33,67,3897.495936,10355.53333
20191230T162058887701,102,1,maximum,-1,100, 2019-12-31 07:00:50,19907.44154,406.589155,21,79,2140.683775,2749.240472
20191230T162058887701,102,2,maximum,-1,100, 2019-12-31 07:07:38,17830.1326,287.691739,38,62,3464.812561,5112.844388
20191230T162058887701,102,3,maximum,-1,100, 2019-12-31 07:12:28,16986.45734,386.581262,49,51,4441.037006,7980.173485
20191230T162058887701,102,4,maximum,-1,100, 2019-12-31 07:18:58,16866.11376,479.688123,65,35,5773.315405,14464.71101
20191230T162058887701,103,1,maximum,-1,100, 2020-01-02 13:27:46,20193.17606,166.044097,20,80,2309.383516,2311.795093
20191230T162058887701,103,2,maximum,-1,100, 2019-12-31 07:27:28,18122.22059,129.127884,47,53,4944.817745,8006.855931
20191230T162058887701,103,3,maximum,-1,100, 2019-12-31 07:29:39,17595.47673,182.51752,48,52,4657.423813,8636.710981
20191230T162058887701,103,4,maximum,-1,100, 2019-12-31 07:32:44,17537.65958,268.774811,59,41,5612.649426,19479.06728
20191230T162058887701,104,1,maximum,-1,100, 2019-12-31 07:37:15,20513.38741,586.71754,24,76,2302.24448,2245.13021
20191230T162058887701,104,2,maximum,-1,100, 2019-12-31 07:47:04,19857.28179,170.370729,38,62,3479.618446,4629.871484
20191230T162058887701,104,3,maximum,-1,100, 2019-12-31 07:49:56,19805.86058,170.476236,35,65,3118.211319,4767.098191
20191230T162058887701,104,4,maximum,-1,100, 2019-12-31 07:52:49,19791.91795,203.031419,39,61,3478.211319,6154.835244
20191230T162504128235,101,1,maximum,-1,100, 2019-12-31 07:56:14,21371.68167,431.505092,5,95,745.323826,1324.132971
20191230T162504128235,101,2,maximum,-1,100, 2019-12-31 08:03:27,19031.71101,504.573917,22,78,2547.685161,5148.189081
20191230T162504128235,101,3,maximum,-1,100, 2019-12-31 08:11:53,18228.9518,617.689536,24,76,2170.674355,4319.843295
20191230T162504128235,101,4,maximum,-1,100, 2019-12-31 08:22:12,17109.65473,669.187014,37,63,3330,8493.680599
20191230T162504128235,102,1,maximum,-1,100, 2019-12-31 08:33:23,19149.83259,440.214643,22,78,2635.806746,3329.847949
20191230T162504128235,102,2,maximum,-1,100, 2019-12-31 08:40:45,17151.33976,367.517541,38,62,3398.906944,5631.082066
20191230T162504128235,102,3,maximum,-1,100, 2019-12-31 08:46:54,16607.4936,452.206101,44,56,3937.154125,11031.48023
20191230T162504128235,102,4,maximum,-1,100, 2019-12-31 08:54:29,16318.45668,493.403689,56,44,5127.874381,13281.07672
20191230T162504128235,103,1,maximum,-1,100, 2019-12-31 09:02:45,18595.29276,154.797074,25,75,2681.983859,1977.115479
20191230T162504128235,103,2,maximum,-1,100, 2019-12-31 09:05:21,17212.07607,160.34465,54,46,5701.354759,9721.273778
20191230T162504128235,103,3,maximum,-1,100, 2019-12-31 09:08:04,16889.40538,152.061163,55,45,5515.583474,11889.7323
20191230T162504128235,103,4,maximum,-1,100, 2019-12-31 09:10:39,16876.07166,225.794692,62,38,6005.257694,17293.57363
20191230T162504128235,104,1,maximum,-1,100, 2019-12-31 09:14:27,19113.66911,123.987943,31,69,3090.69675,2795.825067
20191230T162504128235,104,2,maximum,-1,100, 2019-12-31 09:16:32,18548.95699,48.43027,47,53,4319.193434,7511.249667
20191230T162504128235,104,3,maximum,-1,100, 2019-12-31 09:17:23,18488.95699,63.236192,47,53,4229.193434,8850.961758
20191230T162504128235,104,4,maximum,-1,100, 2019-12-31 09:18:28,18542.56427,79.464615,47,53,4282.800719,8865.498155
20191230T165217106753,101,1,maximum,-1,100, 2019-12-31 09:19:50,21321.24986,403.186274,10,90,1160.450109,1243.129346
20191230T165217106753,101,2,maximum,-1,100, 2019-12-31 09:26:34,20545.90536,464.065619,19,81,2283.35413,4168.80222
20191230T165217106753,101,3,maximum,-1,100, 2019-12-31 09:34:20,19507.43044,605.988916,29,71,3301.191496,5688.660733
20191230T165217106753,101,4,maximum,-1,100, 2019-12-31 09:44:27,19105.30888,762.10928,50,50,6226.714213,14514.96914
20191230T165217106753,102,1,maximum,-1,100, 2019-12-31 09:57:12,20128.34283,441.815747,18,82,1643.633842,1100.263881
20191230T165217106753,102,2,maximum,-1,100, 2019-12-31 10:04:35,18038.81883,337.688529,42,58,3974.373777,6795.776435
20191230T165217106753,102,3,maximum,-1,100, 2019-12-31 10:10:15,17199.71161,395.916682,51,49,4514.029667,12664.26551
20191230T165217106753,102,4,maximum,-1,100, 2019-12-31 10:16:53,17098.10344,242.563198,66,34,5855.656143,20795.35441
20191230T165217106753,103,1,maximum,-1,100, 2019-12-31 10:20:59,20039.42848,183.497805,19,81,1806.877249,1459.799263
20191230T165217106753,103,2,maximum,-1,100, 2019-12-31 10:24:04,17874.43758,174.753056,54,46,5651.074378,10392.37142
20191230T165217106753,103,3,maximum,-1,100, 2019-12-31 10:27:01,17149.51042,117.0266,58,42,5221.391108,13073.02004
20191230T165217106753,103,4,maximum,-1,100, 2019-12-31 10:29:01,17193.37906,165.0719,57,43,5158.92889,15435.58337
20191230T165217106753,104,1,maximum,-1,100, 2019-12-31 10:31:48,19681.14193,310.905333,34,66,3585.855236,3452.512578
20191230T165217106753,104,2,maximum,-1,100, 2019-12-31 10:37:01,19231.42381,156.226026,41,59,3750.446108,5498.283712
20191230T165217106753,104,3,maximum,-1,100, 2019-12-31 10:39:39,19401.64967,63.05042,49,51,4413.834788,9923.79065
20191230T165217106753,104,4,maximum,-1,100, 2019-12-31 10:40:44,19401.64967,82.234151,49,51,4413.834788,10642.65708
20191118T122820306867,101,1,maximum,-1,50, 2019-12-31 10:42:09,5488.802327,46.994098,4,46,513.913188,429.64939
20191118T122820306867,101,2,maximum,-1,50, 2019-12-31 10:42:57,5142.304944,20.984654,12,38,1050,1290.863266
20191118T122820306867,101,3,maximum,-1,50, 2019-12-31 10:43:18,5110.507007,15.386215,12,38,1050,2134.864543
20191118T122820306867,101,4,maximum,-1,50, 2019-12-31 10:43:35,5110.507007,20.329277,12,38,960,1635.699422
20191118T122820306867,102,1,maximum,-1,50, 2019-12-31 10:43:56,5140.077189,32.538225,8,42,720,657.148368
20191118T122820306867,102,2,maximum,-1,50, 2019-12-31 10:44:29,5110.507007,10.723031,12,38,1080,1399.856174
20191118T122820306867,102,3,maximum,-1,50, 2019-12-31 10:44:41,5110.507007,15.66507,12,38,1080,2029.553667
20191118T122820306867,102,4,maximum,-1,50, 2019-12-31 10:44:57,5110.507007,20.386744,12,38,1080,2166.805571
20191118T122820306867,103,1,maximum,-1,50, 2019-12-31 10:45:19,5118.777267,8.734143,12,38,1050,680.16981
20191118T122820306867,103,2,maximum,-1,50, 2019-12-31 10:45:28,5110.507007,12.084617,12,38,1080,1552.117953
20191118T122820306867,103,3,maximum,-1,50, 2019-12-31 10:45:41,5110.507007,16.520883,12,38,1080,2065.768625
20191118T122820306867,103,4,maximum,-1,50, 2019-12-31 10:45:59,5110.507007,20.580963,12,38,1080,2660.148078
20191118T122820306867,104,1,maximum,-1,50, 2019-12-31 10:46:20,5110.507007,5.793456,12,38,1080,513.667388
20191118T122820306867,104,2,maximum,-1,50, 2019-12-31 10:46:27,5110.507007,9.479563,12,38,1080,1102.265037
20191118T122820306867,104,3,maximum,-1,50, 2019-12-31 10:46:37,5110.507007,13.447339,12,38,1080,2120.561237
20191118T122820306867,104,4,maximum,-1,50, 2019-12-31 10:46:52,5110.507007,17.065976,12,38,1080,1997.905807
20191118T122949122725,101,1,maximum,-1,50, 2019-12-31 10:47:10,5392.532385,39.190217,4,46,360.681019,148.070089
20191118T122949122725,101,2,maximum,-1,50, 2019-12-31 10:47:50,5200.333572,72.815683,6,44,540,710.174547
20191118T122949122725,101,3,maximum,-1,50, 2019-12-31 10:49:03,5173.911271,107.973061,7,43,630,851.262032
20191118T122949122725,101,4,maximum,-1,50, 2019-12-31 10:50:52,4883.430891,97.453156,22,28,1970.19195,4075.981401
20191118T122949122725,102,1,maximum,-1,50, 2019-12-31 10:52:31,5173.911271,33.59265,7,43,630,307.571822
20191118T122949122725,102,2,maximum,-1,50, 2019-12-31 10:53:05,5159.480829,50.04261,17,33,1542.426509,1827.743333
20191118T122949122725,102,3,maximum,-1,50, 2019-12-31 10:53:56,4848.970994,29.14358,25,25,2174.935323,4732.086671
20191118T122949122725,102,4,maximum,-1,50, 2019-12-31 10:54:27,4797.543698,24.158324,25,25,2130,4496.830384
20191118T122949122725,103,1,maximum,-1,50, 2019-12-31 10:54:52,5173.911271,31.520964,7,43,630,285.712589
20191118T122949122725,103,2,maximum,-1,50, 2019-12-31 10:55:24,4989.578617,46.897064,18,32,1560,1778.728189
20191118T122949122725,103,3,maximum,-1,50, 2019-12-31 10:56:12,4797.543698,17.045071,25,25,2160,3485.221158
20191118T122949122725,103,4,maximum,-1,50, 2019-12-31 10:56:31,4797.543698,22.790059,25,25,2190,5114.836037
20191118T122949122725,104,1,maximum,-1,50, 2019-12-31 10:56:55,5179.350875,19.564774,7,43,605.439604,649.157369
20191118T122949122725,104,2,maximum,-1,50, 2019-12-31 10:57:15,4867.645352,26.503992,22,28,1920,2740.624461
20191118T122949122725,104,3,maximum,-1,50, 2019-12-31 10:57:43,4841.861883,16.202574,24,26,2070,4086.030088
20191118T122949122725,104,4,maximum,-1,50, 2019-12-31 10:58:00,4838.789881,20.946024,24,26,2040,4195.71514
20191118T123118221785,101,1,maximum,-1,50, 2019-12-31 10:58:23,5114.305437,43.267502,5,45,450,402.992543
20191118T123118221785,101,2,maximum,-1,50, 2019-12-31 10:59:07,4939.020156,78.864863,10,40,900,933.675652
20191118T123118221785,101,3,maximum,-1,50, 2019-12-31 11:00:26,5004.375728,30.64275,17,33,1500,3201.136399
20191118T123118221785,101,4,maximum,-1,50, 2019-12-31 11:00:58,4961.739545,22.845429,17,33,1530,3345.984406
20191118T123118221785,102,1,maximum,-1,50, 2019-12-31 11:01:22,4954.345779,35.158317,9,41,810,791.543589
20191118T123118221785,102,2,maximum,-1,50, 2019-12-31 11:01:58,4961.739545,13.819249,17,33,1530,1936.992439
20191118T123118221785,102,3,maximum,-1,50, 2019-12-31 11:02:12,4961.739545,18.729798,17,33,1530,3194.533926
20191118T123118221785,102,4,maximum,-1,50, 2019-12-31 11:02:32,4961.739545,23.839727,17,33,1530,2952.940755
20191118T123118221785,103,1,maximum,-1,50, 2019-12-31 11:02:57,4896.083174,31.137706,12,38,1080,920.922864
20191118T123118221785,103,2,maximum,-1,50, 2019-12-31 11:03:29,4961.739545,14.218332,17,33,1530,2441.738098
20191118T123118221785,103,3,maximum,-1,50, 2019-12-31 11:03:45,4961.739545,19.855406,17,33,1500,2408.392404
20191118T123118221785,103,4,maximum,-1,50, 2019-12-31 11:04:06,4961.739545,24.25439,17,33,1500,2408.392404
20191118T123118221785,104,1,maximum,-1,50, 2019-12-31 11:04:31,4896.083174,25.875262,12,38,1080,641.374747
20191118T123118221785,104,2,maximum,-1,50, 2019-12-31 11:04:58,4961.739545,12.234889,17,33,1530,2027.765684
20191118T123118221785,104,3,maximum,-1,50, 2019-12-31 11:05:11,4961.739545,16.731261,17,33,1530,2738.128081
20191118T123118221785,104,4,maximum,-1,50, 2019-12-31 11:05:29,4961.739545,21.078443,17,33,1530,3130.377522
20191118T123246160894,101,1,maximum,-1,50, 2019-12-31 11:05:51,5192.759271,41.730964,5,45,450,283.088521
20191118T123246160894,101,2,maximum,-1,50, 2019-12-31 11:06:34,5114.023213,19.906986,16,34,1423.940942,1536.248852
20191118T123246160894,101,3,maximum,-1,50, 2019-12-31 11:06:55,5100.082271,18.089029,16,34,1380,2220.721569
20191118T123246160894,101,4,maximum,-1,50, 2019-12-31 11:07:14,5100.082271,23.736562,16,34,1380,2692.486734
20191118T123246160894,102,1,maximum,-1,50, 2019-12-31 11:07:39,5077.307258,35.757602,10,40,900,665.682001
20191118T123246160894,102,2,maximum,-1,50, 2019-12-31 11:08:15,5100.082271,12.980407,16,34,1440,1600.404669
20191118T123246160894,102,3,maximum,-1,50, 2019-12-31 11:08:29,5100.082271,18.085359,16,34,1440,2753.483671
20191118T123246160894,102,4,maximum,-1,50, 2019-12-31 11:08:48,5100.082271,23.288038,16,34,1440,3109.678417
20191118T123246160894,103,1,maximum,-1,50, 2019-12-31 11:09:12,5082.15686,38.089512,10,40,870,470.687115
20191118T123246160894,103,2,maximum,-1,50, 2019-12-31 11:09:51,5100.082271,13.378787,16,34,1440,1931.927363
20191118T123246160894,103,3,maximum,-1,50, 2019-12-31 11:10:06,5100.082271,18.672829,16,34,1440,2577.440336
20191118T123246160894,103,4,maximum,-1,50, 2019-12-31 11:10:25,5100.082271,24.319368,16,34,1440,3056.325221
20191118T123246160894,104,1,maximum,-1,50, 2019-12-31 11:10:51,5100.082271,6.761481,16,34,1410,1445.606188
20191118T123246160894,104,2,maximum,-1,50, 2019-12-31 11:10:58,5100.082271,11.479387,16,34,1440,2129.737611
20191118T123246160894,104,3,maximum,-1,50, 2019-12-31 11:11:11,5100.082271,17.411121,16,34,1440,3036.466878
20191118T123246160894,104,4,maximum,-1,50, 2019-12-31 11:11:30,5100.082271,21.691188,16,34,1440,4178.623149
20191118T152913966760,101,1,maximum,-1,50, 2019-12-31 11:11:52,5842.495376,38.597258,4,46,360,421.976278
20191118T152913966760,101,2,maximum,-1,50, 2019-12-31 11:12:32,5526.643346,69.82341,9,41,827.077256,1032.770829
20191118T152913966760,101,3,maximum,-1,50, 2019-12-31 11:13:42,5192.193292,32.468137,21,29,1830,2741.605767
20191118T152913966760,101,4,maximum,-1,50, 2019-12-31 11:14:16,5161.557373,22.915213,21,29,1830,3335.386961
20191118T152913966760,102,1,maximum,-1,50, 2019-12-31 11:14:41,5419.008382,31.790993,11,39,1033.970229,835.348059
20191118T152913966760,102,2,maximum,-1,50, 2019-12-31 11:15:13,5185.726866,22.032536,21,29,1836.613789,2676.466756
20191118T152913966760,102,3,maximum,-1,50, 2019-12-31 11:15:37,5161.557373,17.458981,21,29,1860,3730.180107
20191118T152913966760,102,4,maximum,-1,50, 2019-12-31 11:15:55,5161.557373,22.581564,21,29,1890,4765.764834
20191118T152913966760,103,1,maximum,-1,50, 2019-12-31 11:16:19,5327.329013,28.687529,12,38,1083.632194,967.737655
20191118T152913966760,103,2,maximum,-1,50, 2019-12-31 11:16:49,5161.557373,12.94749,21,29,1890,2726.981738
20191118T152913966760,103,3,maximum,-1,50, 2019-12-31 11:17:03,5161.557373,17.247693,21,29,1890,3457.064826
20191118T152913966760,103,4,maximum,-1,50, 2019-12-31 11:17:21,5161.557373,21.891899,21,29,1860,5070.546416
20191118T152913966760,104,1,maximum,-1,50, 2019-12-31 11:17:44,5310.806523,15.684024,15,35,1360.055205,997.6913
20191118T152913966760,104,2,maximum,-1,50, 2019-12-31 11:18:01,5161.557373,9.27907,21,29,1860,1969.426827
20191118T152913966760,104,3,maximum,-1,50, 2019-12-31 11:18:12,5161.557373,14.132904,21,29,1890,4677.269974
20191118T152913966760,104,4,maximum,-1,50, 2019-12-31 11:18:27,5161.557373,18.079543,21,29,1890,4824.306312
20191118T123534617288,101,1,maximum,-1,50, 2019-12-31 11:18:46,5463.454533,39.799184,6,44,540,696.745774
20191118T123534617288,101,2,maximum,-1,50, 2019-12-31 11:19:27,5278.841521,69.29452,12,38,1020,1038.444697
20191118T123534617288,101,3,maximum,-1,50, 2019-12-31 11:20:37,5191.05761,20.371721,17,33,1530,2590.72996
20191118T123534617288,101,4,maximum,-1,50, 2019-12-31 11:20:58,5191.05761,26.145873,17,33,1500,3157.191974
20191118T123534617288,102,1,maximum,-1,50, 2019-12-31 11:21:26,5266.64222,35.848661,11,39,967.339704,851.776568
20191118T123534617288,102,2,maximum,-1,50, 2019-12-31 11:22:03,5191.05761,15.926182,17,33,1530,1493.004451
20191118T123534617288,102,3,maximum,-1,50, 2019-12-31 11:22:19,5191.05761,21.027519,17,33,1530,2489.617765
20191118T123534617288,102,4,maximum,-1,50, 2019-12-31 11:22:42,5191.05761,26.495924,17,33,1530,2392.364153
20191118T123534617288,103,1,maximum,-1,50, 2019-12-31 11:23:09,5235.964383,33.641001,12,38,1080,800.173989
20191118T123534617288,103,2,maximum,-1,50, 2019-12-31 11:23:44,5191.05761,16.927331,17,33,1530,1250.299587
20191118T123534617288,103,3,maximum,-1,50, 2019-12-31 11:24:02,5191.05761,22.284833,17,33,1530,2298.839203
20191118T123534617288,103,4,maximum,-1,50, 2019-12-31 11:24:25,5191.05761,28.634624,17,33,1530,2765.861692
20191118T123534617288,104,1,maximum,-1,50, 2019-12-31 11:24:55,5238.82888,28.60876,17,33,1500,1074.013087
20191118T123534617288,104,2,maximum,-1,50, 2019-12-31 11:25:25,5191.05761,13.285244,17,33,1530,1731.087878
20191118T123534617288,104,3,maximum,-1,50, 2019-12-31 11:25:39,5191.05761,18.310937,17,33,1530,2654.284757
20191118T123534617288,104,4,maximum,-1,50, 2019-12-31 11:25:58,5191.05761,23.110123,17,33,1530,3096.546703
20191118T153332147450,101,1,maximum,-1,50, 2019-12-31 11:26:22,5345.73543,39.755155,6,44,585.959276,483.467774
20191118T153332147450,101,2,maximum,-1,50, 2019-12-31 11:27:03,5140.322371,64.483132,12,38,1055.068289,1308.308541
20191118T153332147450,101,3,maximum,-1,50, 2019-12-31 11:28:08,5169.096889,30.879554,20,30,1800,3001.953184
20191118T153332147450,101,4,maximum,-1,50, 2019-12-31 11:28:40,5154.705663,24.714472,20,30,1770,3027.980021
20191118T153332147450,102,1,maximum,-1,50, 2019-12-31 11:29:06,5209.381001,32.548205,10,40,870,654.727052
20191118T153332147450,102,2,maximum,-1,50, 2019-12-31 11:29:39,5157.999971,15.400331,20,30,1740,2670.006037
20191118T153332147450,102,3,maximum,-1,50, 2019-12-31 11:29:56,5154.705663,19.494027,20,30,1800,3500.681628
20191118T153332147450,102,4,maximum,-1,50, 2019-12-31 11:30:17,5154.705663,24.444924,20,30,1800,4256.77284
20191118T153332147450,103,1,maximum,-1,50, 2019-12-31 11:30:42,5133.499388,28.020795,12,38,1080,643.138182
20191118T153332147450,103,2,maximum,-1,50, 2019-12-31 11:31:12,5154.705663,14.20804,20,30,1800,2681.78853
20191118T153332147450,103,3,maximum,-1,50, 2019-12-31 11:31:27,5154.705663,18.95384,20,30,1800,2951.265542
20191118T153332147450,103,4,maximum,-1,50, 2019-12-31 11:31:47,5154.705663,24.716795,20,30,1800,3385.928866
20191118T153332147450,104,1,maximum,-1,50, 2019-12-31 11:32:13,5098.063575,20.461393,14,36,1260,1149.924611
20191118T153332147450,104,2,maximum,-1,50, 2019-12-31 11:32:34,5154.705663,11.498787,20,30,1740,1752.343973
20191118T153332147450,104,3,maximum,-1,50, 2019-12-31 11:32:47,5154.705663,16.550205,20,30,1800,3043.215482
20191118T153332147450,104,4,maximum,-1,50, 2019-12-31 11:33:05,5154.705663,21.995051,20,30,1800,4529.372987
20191118T123824123933,101,1,maximum,-1,50, 2019-12-31 11:33:28,5640.905418,42.150612,9,41,784.331107,672.169974
20191118T123824123933,101,2,maximum,-1,50, 2019-12-31 11:34:11,5517.463697,14.551164,16,34,1388.723211,1561.623576
20191118T123824123933,101,3,maximum,-1,50, 2019-12-31 11:34:27,5508.740486,15.72058,16,34,1380,1902.673196
20191118T123824123933,101,4,maximum,-1,50, 2019-12-31 11:34:43,5508.740486,19.250357,16,34,1320,2448.913021
20191118T123824123933,102,1,maximum,-1,50, 2019-12-31 11:35:04,5594.930441,31.114156,12,38,1050,583.737166
20191118T123824123933,102,2,maximum,-1,50, 2019-12-31 11:35:36,5508.740486,10.449361,16,34,1380,1432.041812
20191118T123824123933,102,3,maximum,-1,50, 2019-12-31 11:35:47,5508.740486,14.672681,16,34,1350,4371.818074
20191118T123824123933,102,4,maximum,-1,50, 2019-12-31 11:36:03,5508.740486,18.278955,16,34,1350,4144.675277
20191118T123824123933,103,1,maximum,-1,50, 2019-12-31 11:36:22,5549.253269,23.839461,16,34,1427.748105,1433.935934
20191118T123824123933,103,2,maximum,-1,50, 2019-12-31 11:36:47,5508.740486,10.00771,16,34,1380,2148.997
20191118T123824123933,103,3,maximum,-1,50, 2019-12-31 11:36:58,5508.740486,13.629715,16,34,1350,3167.760577
20191118T123824123933,103,4,maximum,-1,50, 2019-12-31 11:37:13,5508.740486,16.866426,16,34,1320,4561.368545
20191118T123824123933,104,1,maximum,-1,50, 2019-12-31 11:37:31,5555.371325,21.53384,13,37,1170,706.235885
20191118T123824123933,104,2,maximum,-1,50, 2019-12-31 11:37:53,5508.740486,8.385443,16,34,1380,2298.930929
20191118T123824123933,104,3,maximum,-1,50, 2019-12-31 11:38:03,5508.740486,12.82581,16,34,1350,3399.416691
20191118T123824123933,104,4,maximum,-1,50, 2019-12-31 11:38:16,5508.740486,16.005438,16,34,1320,4412.901005
20191118T123955510273,101,1,maximum,-1,50, 2019-12-31 11:38:33,5514.001809,37.721791,5,45,450,330.378012
20191118T123955510273,101,2,maximum,-1,50, 2019-12-31 11:39:12,5118.236967,69.004812,9,41,810,1023.658633
20191118T123955510273,101,3,maximum,-1,50, 2019-12-31 11:40:22,5118.236967,96.912581,9,41,810,1059.275168
20191118T123955510273,101,4,maximum,-1,50, 2019-12-31 11:41:59,5204.108302,39.792145,23,27,2070.979621,4903.574887
20191118T123955510273,102,1,maximum,-1,50, 2019-12-31 11:42:41,5179.635535,38.747555,7,43,600,559.243307
20191118T123955510273,102,2,maximum,-1,50, 2019-12-31 11:43:20,5169.157687,50.959547,18,32,1620,1964.958889
20191118T123955510273,102,3,maximum,-1,50, 2019-12-31 11:44:12,5142.908007,15.372878,23,27,2070,3925.75014
20191118T123955510273,102,4,maximum,-1,50, 2019-12-31 11:44:29,5142.908007,18.711098,23,27,2070,4486.173027
20191118T123955510273,103,1,maximum,-1,50, 2019-12-31 11:44:49,5118.236967,33.065401,9,41,810,450.592869
20191118T123955510273,103,2,maximum,-1,50, 2019-12-31 11:45:22,5142.908007,11.08649,23,27,2070,2708.751122
20191118T123955510273,103,3,maximum,-1,50, 2019-12-31 11:45:35,5142.908007,14.996607,23,27,2070,3445.865784
20191118T123955510273,103,4,maximum,-1,50, 2019-12-31 11:45:51,5142.908007,18.446469,23,27,2070,4060.636274
20191118T123955510273,104,1,maximum,-1,50, 2019-12-31 11:46:10,5118.236967,20.952082,9,41,810,524.621048
20191118T123955510273,104,2,maximum,-1,50, 2019-12-31 11:46:32,5142.908007,8.333682,23,27,2070,2808.00075
20191118T123955510273,104,3,maximum,-1,50, 2019-12-31 11:46:42,5142.908007,12.18439,23,27,2070,3998.397862
20191118T123955510273,104,4,maximum,-1,50, 2019-12-31 11:46:55,5142.908007,15.589963,23,27,2070,4743.07977
20191118T124124624402,101,1,maximum,-1,50, 2019-12-31 11:47:12,5661.044675,37.478493,6,44,540,915.283044
20191118T124124624402,101,2,maximum,-1,50, 2019-12-31 11:47:50,5566.256885,42.801988,17,33,1530,1713.191133
20191118T124124624402,101,3,maximum,-1,50, 2019-12-31 11:48:34,5491.645959,14.877148,17,33,1530,2320.931662
20191118T124124624402,101,4,maximum,-1,50, 2019-12-31 11:48:50,5491.645959,19.295963,17,33,1530,2347.85907
20191118T124124624402,102,1,maximum,-1,50, 2019-12-31 11:49:10,5546.524676,30.361329,11,39,1008.945235,834.083243
20191118T124124624402,102,2,maximum,-1,50, 2019-12-31 11:49:42,5491.645959,10.964245,17,33,1530,2010.129727
20191118T124124624402,102,3,maximum,-1,50, 2019-12-31 11:49:54,5491.645959,15.539728,17,33,1530,3252.229471
20191118T124124624402,102,4,maximum,-1,50, 2019-12-31 11:50:10,5491.645959,20.042187,17,33,1530,3990.680759
20191118T124124624402,103,1,maximum,-1,50, 2019-12-31 11:50:31,5509.484266,25.008721,13,37,1183.517263,781.074421
20191118T124124624402,103,2,maximum,-1,50, 2019-12-31 11:50:57,5491.645959,11.461706,17,33,1530,2155.412814
20191118T124124624402,103,3,maximum,-1,50, 2019-12-31 11:51:10,5491.645959,15.650847,17,33,1530,3108.941364
20191118T124124624402,103,4,maximum,-1,50, 2019-12-31 11:51:26,5491.645959,19.921424,17,33,1530,4350.958731
20191118T124124624402,104,1,maximum,-1,50, 2019-12-31 11:51:47,5495.967003,17.606241,13,37,1170,1078.429967
20191118T124124624402,104,2,maximum,-1,50, 2019-12-31 11:52:06,5491.645959,8.494343,17,33,1530,2419.722388
20191118T124124624402,104,3,maximum,-1,50, 2019-12-31 11:52:15,5491.645959,12.329815,17,33,1530,3610.2512
20191118T124124624402,104,4,maximum,-1,50, 2019-12-31 11:52:29,5491.645959,16.529472,17,33,1530,4728.840358
20191118T124254325293,101,1,maximum,-1,50, 2019-12-31 11:52:46,7775.23309,35.827432,5,45,985.818166,821.916661
20191118T124254325293,101,2,maximum,-1,50, 2019-12-31 11:53:23,7072.482419,75.434523,9,41,794.040214,1353.426681
20191118T124254325293,101,3,maximum,-1,50, 2019-12-31 11:54:39,6600.73806,94.849114,11,39,960,1458.39626
20191118T124254325293,101,4,maximum,-1,50, 2019-12-31 11:56:15,6600.73806,128.249138,11,39,990,1498.811204
20191118T124254325293,102,1,maximum,-1,50, 2019-12-31 11:58:24,6718.893712,32.138293,9,41,832.163965,840.585446
20191118T124254325293,102,2,maximum,-1,50, 2019-12-31 11:58:57,6532.954575,51.864326,15,35,1290,2166.870678
20191118T124254325293,102,3,maximum,-1,50, 2019-12-31 11:59:49,6366.347303,14.426332,22,28,1950,3676.613855
20191118T124254325293,102,4,maximum,-1,50, 2019-12-31 12:00:05,6366.347303,19.037831,22,28,1920,4391.071496
20191118T124254325293,103,1,maximum,-1,50, 2019-12-31 12:00:25,6613.288727,18.16415,11,39,960,534.398936
20191118T124254325293,103,2,maximum,-1,50, 2019-12-31 12:00:44,6408.57139,11.522607,22,28,1932.937081,3264.451654
20191118T124254325293,103,3,maximum,-1,50, 2019-12-31 12:00:57,6366.347303,11.334815,22,28,1980,3979.192776
20191118T124254325293,103,4,maximum,-1,50, 2019-12-31 12:01:09,6366.347303,14.925963,22,28,1920,5524.114386
20191118T124254325293,104,1,maximum,-1,50, 2019-12-31 12:01:25,6654.309323,13.79925,11,39,1032.96123,991.274138
20191118T124254325293,104,2,maximum,-1,50, 2019-12-31 12:01:40,6697.504809,21.472294,18,32,1738.758377,2720.070912
20191118T124254325293,104,3,maximum,-1,50, 2019-12-31 12:02:03,6734.353062,10.971584,20,30,1740,4597.71178
20191118T124254325293,104,4,maximum,-1,50, 2019-12-31 12:02:15,6734.353062,13.632497,20,30,1740,4597.71178
20191118T124427752580,101,1,maximum,-1,50, 2019-12-31 12:02:30,7711.743142,37.492804,3,47,310.607656,296.355424
20191118T124427752580,101,2,maximum,-1,50, 2019-12-31 12:03:08,7711.743142,64.379627,3,47,310.607656,923.583565
20191118T124427752580,101,3,maximum,-1,50, 2019-12-31 12:04:13,7250.544969,92.450416,10,40,1543.68168,1914.747911
20191118T124427752580,101,4,maximum,-1,50, 2019-12-31 12:05:46,6830.663798,113.050211,15,35,1819.134107,3899.477723
